v8-version,7,8,279,23,-node.39,0
code-creation,Builtin,3,9904,0x13d7c00,12,WeakRefConstructor
code-creation,Builtin,3,9946,0x13d7c20,12,WeakRefDeref
code-creation,Builtin,3,9954,0x13d7c40,5740,ArrayPrototypeCopyWithin
code-creation,Builtin,3,9959,0x13d92c0,214,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,9982,0x13d93a0,719,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,10024,0x13d9680,2832,ArrayEveryLoopContinuation
code-creation,Builtin,3,10033,0x13da1a0,1490,ArrayEvery
code-creation,Builtin,3,10036,0x13da780,274,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,10060,0x13da8a0,981,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,10106,0x13dac80,3148,ArrayFilterLoopContinuation
code-creation,Builtin,3,10115,0x13db8e0,4565,ArrayFilter
code-creation,Builtin,3,10119,0x13dcac0,206,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,10143,0x13dcba0,57,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,10184,0x13dcbe0,382,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,10194,0x13dcd60,578,ArrayFindLoopContinuation
code-creation,Builtin,3,10198,0x13dcfc0,1486,ArrayPrototypeFind
code-creation,Builtin,3,10280,0x13dd5a0,206,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,10290,0x13dd680,57,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,10295,0x13dd6c0,382,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,10317,0x13dd840,571,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,10359,0x13dda80,1478,ArrayPrototypeFindIndex
code-creation,Builtin,3,10368,0x13de060,214,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,10373,0x13de140,214,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,10397,0x13de220,2700,ArrayForEachLoopContinuation
code-creation,Builtin,3,10448,0x13decc0,1342,ArrayForEach
code-creation,Builtin,3,10459,0x13df200,404,LoadJoinElement20ATDictionaryElements
code-creation,Builtin,3,10465,0x13df3a0,48,LoadJoinElement25ATFastSmiOrObjectElements
code-creation,Builtin,3,10470,0x13df3e0,165,LoadJoinElement20ATFastDoubleElements
code-creation,Builtin,3,10500,0x13df4a0,410,ConvertToLocaleString
code-creation,Builtin,3,10542,0x13df640,954,JoinStackPush
code-creation,Builtin,3,10550,0x13dfa00,342,JoinStackPop
code-creation,Builtin,3,10554,0x13dfb60,7220,ArrayPrototypeJoin
code-creation,Builtin,3,10559,0x13e17a0,6896,ArrayPrototypeToLocaleString
code-creation,Builtin,3,10581,0x13e32a0,337,ArrayPrototypeToString
code-creation,Builtin,3,10623,0x13e3400,6484,TypedArrayPrototypeJoin
code-creation,Builtin,3,10631,0x13e4d60,6232,TypedArrayPrototypeToLocaleString
code-creation,Builtin,3,10636,0x13e65c0,3752,ArrayPrototypeLastIndexOf
code-creation,Builtin,3,10660,0x13e7480,238,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,10701,0x13e7580,540,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,10710,0x13e77a0,2734,ArrayMapLoopContinuation
code-creation,Builtin,3,10714,0x13e8260,3991,ArrayMap
code-creation,Builtin,3,10737,0x13e9200,1014,ArrayOf
code-creation,Builtin,3,10778,0x13e9600,170,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,10788,0x13e96c0,206,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,10793,0x13e97a0,206,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,10817,0x13e9880,2718,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,10858,0x13ea320,2012,ArrayReduceRight
code-creation,Builtin,3,10867,0x13eab00,170,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,10871,0x13eabc0,206,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,10894,0x13eaca0,206,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,10936,0x13ead80,2774,ArrayReduceLoopContinuation
code-creation,Builtin,3,10945,0x13eb860,1592,ArrayReduce
code-creation,Builtin,3,10949,0x13ebea0,3730,ArrayPrototypeReverse
code-creation,Builtin,3,10973,0x13ecd40,4258,ArrayPrototypeShift
code-creation,Builtin,3,11014,0x13ede00,5338,ArrayPrototypeSlice
code-creation,Builtin,3,11023,0x13ef2e0,214,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,11027,0x13ef3c0,651,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,11051,0x13ef660,2820,ArraySomeLoopContinuation
code-creation,Builtin,3,11092,0x13f0180,1486,ArraySome
code-creation,Builtin,3,11100,0x13f0760,16533,ArrayPrototypeSplice
code-creation,Builtin,3,11104,0x13f4800,3400,ArrayPrototypeUnshift
code-creation,Builtin,3,11110,0x13f5560,468,ToString
code-creation,Builtin,3,11132,0x13f5740,2870,FastCreateDataProperty
code-creation,Builtin,3,11174,0x13f6280,700,CheckNumberInRange
code-creation,Builtin,3,11182,0x13f6540,1460,BigIntAddNoThrow
code-creation,Builtin,3,11210,0x13f6b00,1596,BigIntAdd
code-creation,Builtin,3,11251,0x13f7140,338,BigIntUnaryMinus
code-creation,Builtin,3,11260,0x13f72a0,1270,BooleanConstructor
code-creation,Builtin,3,11282,0x13f77a0,190,DataViewPrototypeGetBuffer
code-creation,Builtin,3,11323,0x13f7860,391,DataViewPrototypeGetByteLength
code-creation,Builtin,3,11332,0x13f7a00,391,DataViewPrototypeGetByteOffset
code-creation,Builtin,3,11336,0x13f7ba0,914,DataViewPrototypeGetUint8
code-creation,Builtin,3,11359,0x13f7f40,914,DataViewPrototypeGetInt8
code-creation,Builtin,3,11400,0x13f82e0,1000,DataViewPrototypeGetUint16
code-creation,Builtin,3,11409,0x13f86e0,996,DataViewPrototypeGetInt16
code-creation,Builtin,3,11413,0x13f8ae0,1182,DataViewPrototypeGetUint32
code-creation,Builtin,3,11421,0x13f8f80,1036,DataViewPrototypeGetInt32
code-creation,Builtin,3,11457,0x13f93a0,1154,DataViewPrototypeGetFloat32
code-creation,Builtin,3,11499,0x13f9840,1230,DataViewPrototypeGetFloat64
code-creation,Builtin,3,11526,0x13f9d20,1486,DataViewPrototypeGetBigUint64
code-creation,Builtin,3,11551,0x13fa300,1510,DataViewPrototypeGetBigInt64
code-creation,Builtin,3,11572,0x13fa900,1358,DataViewPrototypeSetUint8
code-creation,Builtin,3,11605,0x13fae60,1358,DataViewPrototypeSetInt8
code-creation,Builtin,3,11647,0x13fb3c0,1442,DataViewPrototypeSetUint16
code-creation,Builtin,3,11656,0x13fb980,1442,DataViewPrototypeSetInt16
code-creation,Builtin,3,11660,0x13fbf40,1478,DataViewPrototypeSetUint32
tick,0x7fdbf7227297,11665,0,0x0,6
tick,0x7fdbf7227297,11713,0,0x0,6
tick,0x7fdbf7df1200,11721,0,0x0,6
code-creation,Builtin,3,11731,0x13fc520,1478,DataViewPrototypeSetInt32
code-creation,Builtin,3,11776,0x13fcb00,1442,DataViewPrototypeSetFloat32
code-creation,Builtin,3,11785,0x13fd0c0,1506,DataViewPrototypeSetFloat64
code-creation,Builtin,3,11789,0x13fd6c0,1356,DataViewPrototypeSetBigUint64
code-creation,Builtin,3,11793,0x13fdc20,1356,DataViewPrototypeSetBigInt64
code-creation,Builtin,3,11797,0x13fe180,154,ExtrasUtilsCreatePrivateSymbol
code-creation,Builtin,3,11801,0x13fe220,154,ExtrasUtilsMarkPromiseAsHandled
code-creation,Builtin,3,11806,0x13fe2c0,154,ExtrasUtilsPromiseState
code-creation,Builtin,3,11809,0x13fe360,120,IncBlockCounter
code-creation,Builtin,3,11813,0x13fe3e0,81,GetIteratorWithFeedback
code-creation,Builtin,3,11817,0x13fe440,351,MathAcos
code-creation,Builtin,3,11821,0x13fe5a0,351,MathAcosh
code-creation,Builtin,3,11824,0x13fe700,351,MathAsin
code-creation,Builtin,3,11828,0x13fe860,351,MathAsinh
code-creation,Builtin,3,11832,0x13fe9c0,351,MathAtan
code-creation,Builtin,3,11837,0x13feb20,472,MathAtan2
code-creation,Builtin,3,11841,0x13fed00,351,MathAtanh
code-creation,Builtin,3,11863,0x13fee60,351,MathCbrt
code-creation,Builtin,3,11870,0x13fefc0,206,MathClz32
code-creation,Builtin,3,11873,0x13ff0a0,351,MathCos
code-creation,Builtin,3,11877,0x13ff200,351,MathCosh
code-creation,Builtin,3,11881,0x13ff360,351,MathExp
code-creation,Builtin,3,11885,0x13ff4c0,351,MathExpm1
code-creation,Builtin,3,11888,0x13ff620,283,MathFround
code-creation,Builtin,3,11894,0x13ff740,351,MathLog
code-creation,Builtin,3,11898,0x13ff8a0,351,MathLog1p
code-creation,Builtin,3,11919,0x13ffa00,351,MathLog10
code-creation,Builtin,3,11926,0x13ffb60,351,MathLog2
code-creation,Builtin,3,11930,0x13ffcc0,351,MathSin
code-creation,Builtin,3,11934,0x13ffe20,210,MathSign
code-creation,Builtin,3,11937,0x13fff00,351,MathSinh
code-creation,Builtin,3,11941,0x1400060,275,MathSqrt
code-creation,Builtin,3,11944,0x1400180,351,MathTan
code-creation,Builtin,3,11948,0x14002e0,351,MathTanh
code-creation,Builtin,3,11951,0x1400440,1136,MathHypot
code-creation,Builtin,3,11957,0x14008c0,3416,ObjectFromEntries
code-creation,Builtin,3,11961,0x1401620,163,ObjectIsExtensible
code-creation,Builtin,3,11965,0x14016e0,171,ObjectPreventExtensions
code-creation,Builtin,3,11970,0x14017a0,196,ObjectGetPrototypeOf
code-creation,Builtin,3,11974,0x1401880,337,ObjectSetPrototypeOf
code-creation,Builtin,3,11996,0x14019e0,521,ProxyConstructor
code-creation,Builtin,3,12004,0x1401c00,2046,ProxyDeleteProperty
code-creation,Builtin,3,12008,0x1402400,2452,ProxyGetProperty
code-creation,Builtin,3,12016,0x1402da0,1253,ProxyGetPrototypeOf
code-creation,Builtin,3,12020,0x14032a0,1914,ProxyHasProperty
code-creation,Builtin,3,12024,0x1403a20,886,ProxyIsExtensible
code-creation,Builtin,3,12028,0x1403da0,961,ProxyPreventExtensions
code-creation,Builtin,3,12032,0x1404180,1150,ProxyRevocable
code-creation,Builtin,3,12035,0x1404600,109,ProxyRevoke
code-creation,Builtin,3,12039,0x1404680,2610,ProxySetProperty
code-creation,Builtin,3,12045,0x14050c0,1490,ProxySetPrototypeOf
code-creation,Builtin,3,12049,0x14056a0,228,ReflectIsExtensible
code-creation,Builtin,3,12071,0x14057a0,232,ReflectPreventExtensions
code-creation,Builtin,3,12079,0x14058a0,216,ReflectGetPrototypeOf
code-creation,Builtin,3,12083,0x1405980,313,ReflectSetPrototypeOf
code-creation,Builtin,3,12087,0x1405ac0,388,ReflectGet
code-creation,Builtin,3,12091,0x1405c60,175,ReflectDeleteProperty
code-creation,Builtin,3,12094,0x1405d20,9378,RegExpMatchFast
code-creation,Builtin,3,12098,0x14081e0,3974,RegExpPrototypeMatch
code-creation,Builtin,3,12104,0x1409180,5012,RegExpReplace
code-creation,Builtin,3,12108,0x140a520,502,RegExpPrototypeReplace
code-creation,Builtin,3,12112,0x140a720,235,RegExpPrototypeSourceGetter
code-creation,Builtin,3,12117,0x140a820,2562,RegExpPrototypeTest
code-creation,Builtin,3,12123,0x140b240,1552,RegExpPrototypeTestFast
code-creation,Builtin,3,12127,0x140b860,275,RegExpPrototypeGlobalGetter
code-creation,Builtin,3,12148,0x140b980,279,RegExpPrototypeIgnoreCaseGetter
code-creation,Builtin,3,12156,0x140baa0,279,RegExpPrototypeMultilineGetter
code-creation,Builtin,3,12160,0x140bbc0,238,RegExpPrototypeDotAllGetter
code-creation,Builtin,3,12165,0x140bcc0,279,RegExpPrototypeStickyGetter
code-creation,Builtin,3,12169,0x140bde0,279,RegExpPrototypeUnicodeGetter
code-creation,Builtin,3,12173,0x140bf00,2600,RegExpPrototypeFlagsGetter
code-creation,Builtin,3,12179,0x140c940,182,StringPrototypeToString
code-creation,Builtin,3,12183,0x140ca00,182,StringPrototypeValueOf
code-creation,Builtin,3,12188,0x140cac0,2486,StringToList
code-creation,Builtin,3,12191,0x140d480,1028,StringPrototypeCharAt
code-creation,Builtin,3,12235,0x140d8a0,642,StringPrototypeCharCodeAt
code-creation,Builtin,3,12267,0x140db40,1118,StringPrototypeCodePointAt
code-creation,Builtin,3,12275,0x140dfa0,516,StringPrototypeConcat
code-creation,Builtin,3,12279,0x140e1c0,1258,StringConstructor
code-creation,Builtin,3,12283,0x140e6c0,530,StringAddConvertLeft
code-creation,Builtin,3,12330,0x140e8e0,538,StringAddConvertRight
code-creation,Builtin,3,12338,0x140eb00,2846,StringPrototypeEndsWith
code-creation,Builtin,3,12342,0x140f620,740,CreateHTML
code-creation,Builtin,3,12345,0x140f920,190,StringPrototypeAnchor
code-creation,Builtin,3,12349,0x140f9e0,174,StringPrototypeBig
code-creation,Builtin,3,12355,0x140faa0,174,StringPrototypeBlink
code-creation,Builtin,3,12360,0x140fb60,174,StringPrototypeBold
code-creation,Builtin,3,12381,0x140fc20,198,StringPrototypeFontcolor
code-creation,Builtin,3,12389,0x140fd00,198,StringPrototypeFontsize
code-creation,Builtin,3,12393,0x140fde0,174,StringPrototypeFixed
code-creation,Builtin,3,12397,0x140fea0,174,StringPrototypeItalics
code-creation,Builtin,3,12401,0x140ff60,198,StringPrototypeLink
code-creation,Builtin,3,12405,0x1410040,174,StringPrototypeSmall
code-creation,Builtin,3,12409,0x1410100,174,StringPrototypeStrike
code-creation,Builtin,3,12415,0x14101c0,174,StringPrototypeSub
code-creation,Builtin,3,12419,0x1410280,174,StringPrototypeSup
code-creation,Builtin,3,12438,0x1410340,413,StringPrototypeIterator
code-creation,Builtin,3,12445,0x14104e0,1902,StringIteratorPrototypeNext
code-creation,Builtin,3,12450,0x1410c60,998,StringPrototypePadStart
code-creation,Builtin,3,12455,0x1411060,998,StringPrototypePadEnd
code-creation,Builtin,3,12459,0x1411460,182,StringRepeat
code-creation,Builtin,3,12463,0x1411520,540,StringPrototypeRepeat
code-creation,Builtin,3,12484,0x1411740,4048,StringPrototypeSlice
code-creation,Builtin,3,12492,0x1412720,2914,StringPrototypeStartsWith
code-creation,Builtin,3,12496,0x14132a0,4080,StringPrototypeSubstring
code-creation,Builtin,3,12505,0x14142a0,9288,CreateTypedArray
code-creation,Builtin,3,12510,0x1416700,1206,TypedArrayPrototypeEvery
code-creation,Builtin,3,12515,0x1416bc0,3400,TypedArrayPrototypeFilter
code-creation,Builtin,3,12520,0x1417920,1210,TypedArrayPrototypeFind
code-creation,Builtin,3,12541,0x1417de0,1210,TypedArrayPrototypeFindIndex
code-creation,Builtin,3,12549,0x14182a0,1050,TypedArrayPrototypeForEach
code-creation,Builtin,3,12553,0x14186c0,1148,TypedArrayPrototypeReduce
code-creation,Builtin,3,12557,0x1418b40,1156,TypedArrayPrototypeReduceRight
code-creation,Builtin,3,12562,0x1418fe0,2316,TypedArrayPrototypeSlice
code-creation,Builtin,3,12566,0x1419900,1202,TypedArrayPrototypeSome
code-creation,Builtin,3,12572,0x1419dc0,2014,TypedArrayPrototypeSubArray
code-creation,Builtin,3,12576,0x141a5a0,1282,TypedArrayMergeSort
code-creation,Builtin,3,12598,0x141aac0,2152,TypedArrayPrototypeSort
code-creation,Builtin,3,12605,0x141b340,44,Load17ATFastSmiElements
code-creation,Builtin,3,12610,0x141b380,44,Load20ATFastObjectElements
code-creation,Builtin,3,12614,0x141b3c0,169,Load20ATFastDoubleElements
code-creation,Builtin,3,12620,0x141b480,68,Store17ATFastSmiElements
code-creation,Builtin,3,12624,0x141b4e0,120,Store20ATFastObjectElements
code-creation,Builtin,3,12628,0x141b560,84,Store20ATFastDoubleElements
code-creation,Builtin,3,12633,0x141b5c0,48,Delete17ATFastSmiElements
code-creation,Builtin,3,12637,0x141b600,48,Delete20ATFastObjectElements
code-creation,Builtin,3,12641,0x141b640,40,Delete20ATFastDoubleElements
code-creation,Builtin,3,12645,0x141b680,373,SortCompareDefault
code-creation,Builtin,3,12649,0x141b800,134,SortCompareUserFn
code-creation,Builtin,3,12652,0x141b8a0,16,CanUseSameAccessor25ATGenericElementsAccessor
code-creation,Builtin,3,12657,0x141b8c0,388,Copy
code-creation,Builtin,3,12663,0x141ba60,6632,MergeAt
code-creation,Builtin,3,12667,0x141d460,880,GallopLeft
code-creation,Builtin,3,12712,0x141d7e0,888,GallopRight
code-creation,Builtin,3,12721,0x141db60,4106,ArrayTimSort
code-creation,Builtin,3,12725,0x141eb80,2460,ArrayPrototypeSort
code-creation,Builtin,3,12732,0x141f520,12,GenericBuiltinTest90UT8ATBigInt7ATFalse6ATNull5ATSmi6ATTrue11ATUndefined10HeapNumber10JSReceiver6String6Symbol
code-creation,Builtin,3,12772,0x141f540,28,TestHelperPlus1
code-creation,Builtin,3,12781,0x141f560,28,TestHelperPlus2
code-creation,Builtin,3,12785,0x141f580,129,NewSmiBox
code-creation,Builtin,3,12792,0x141f620,41,LoadJoinElement25ATGenericElementsAccessor
code-creation,Builtin,3,12814,0x141f660,36,LoadJoinTypedElement15ATInt32Elements
code-creation,Builtin,3,12856,0x141f6a0,153,LoadJoinTypedElement17ATFloat32Elements
code-creation,Builtin,3,12865,0x141f740,149,LoadJoinTypedElement17ATFloat64Elements
code-creation,Builtin,3,12888,0x141f7e0,36,LoadJoinTypedElement22ATUint8ClampedElements
code-creation,Builtin,3,12930,0x141f820,277,LoadJoinTypedElement19ATBigUint64Elements
code-creation,Builtin,3,12939,0x141f940,305,LoadJoinTypedElement18ATBigInt64Elements
code-creation,Builtin,3,12944,0x141fa80,36,LoadJoinTypedElement15ATUint8Elements
code-creation,Builtin,3,12968,0x141fac0,36,LoadJoinTypedElement14ATInt8Elements
code-creation,Builtin,3,13009,0x141fb00,36,LoadJoinTypedElement16ATUint16Elements
code-creation,Builtin,3,13018,0x141fb40,36,LoadJoinTypedElement15ATInt16Elements
code-creation,Builtin,3,13023,0x141fb80,165,LoadJoinTypedElement16ATUint32Elements
code-creation,Builtin,3,13046,0x141fc40,36,LoadFixedElement15ATInt32Elements
code-creation,Builtin,3,13088,0x141fc80,153,LoadFixedElement17ATFloat32Elements
code-creation,Builtin,3,13097,0x141fd20,149,LoadFixedElement17ATFloat64Elements
code-creation,Builtin,3,13101,0x141fdc0,36,LoadFixedElement22ATUint8ClampedElements
code-creation,Builtin,3,13125,0x141fe00,277,LoadFixedElement19ATBigUint64Elements
code-creation,Builtin,3,13167,0x141ff20,305,LoadFixedElement18ATBigInt64Elements
code-creation,Builtin,3,13176,0x1420060,36,LoadFixedElement15ATUint8Elements
code-creation,Builtin,3,13180,0x14200a0,36,LoadFixedElement14ATInt8Elements
code-creation,Builtin,3,13223,0x14200e0,36,LoadFixedElement16ATUint16Elements
code-creation,Builtin,3,13232,0x1420120,36,LoadFixedElement15ATInt16Elements
code-creation,Builtin,3,13296,0x1420160,165,LoadFixedElement16ATUint32Elements
code-creation,Builtin,3,13305,0x1420220,205,StoreFixedElement15ATInt32Elements
code-creation,Builtin,3,13310,0x1420300,44,StoreFixedElement17ATFloat32Elements
code-creation,Builtin,3,13333,0x1420340,40,StoreFixedElement17ATFloat64Elements
code-creation,Builtin,3,13387,0x1420380,36,StoreFixedElement22ATUint8ClampedElements
code-creation,Builtin,3,13694,0x14203c0,68,StoreFixedElement19ATBigUint64Elements
code-creation,Builtin,3,13745,0x1420420,68,StoreFixedElement18ATBigInt64Elements
code-creation,Builtin,3,13783,0x1420480,36,StoreFixedElement15ATUint8Elements
code-creation,Builtin,3,13832,0x14204c0,36,StoreFixedElement14ATInt8Elements
code-creation,Builtin,3,13878,0x1420500,40,StoreFixedElement16ATUint16Elements
code-creation,Builtin,3,13888,0x1420540,40,StoreFixedElement15ATInt16Elements
code-creation,Builtin,3,13893,0x1420580,205,StoreFixedElement16ATUint32Elements
code-creation,Builtin,3,13897,0x1420660,40,CanUseSameAccessor20ATFastDoubleElements
code-creation,Builtin,3,13921,0x14206a0,40,CanUseSameAccessor17ATFastSmiElements
code-creation,Builtin,3,13956,0x14206e0,40,CanUseSameAccessor20ATFastObjectElements
code-creation,Builtin,3,13964,0x1420720,2232,Load25ATGenericElementsAccessor
code-creation,Builtin,3,13969,0x1420fe0,45,Store25ATGenericElementsAccessor
code-creation,Builtin,3,13975,0x1421020,2236,Delete25ATGenericElementsAccessor
code-creation,Builtin,3,13997,0x14218e0,16,GenericBuiltinTest5ATSmi
code-creation,Builtin,3,14039,0x1421900,12,CollatorConstructor
code-creation,Builtin,3,14048,0x1421920,12,CollatorInternalCompare
code-creation,Builtin,3,14052,0x1421940,12,CollatorPrototypeCompare
code-creation,Builtin,3,14074,0x1421960,12,CollatorSupportedLocalesOf
code-creation,Builtin,3,14116,0x1421980,12,CollatorPrototypeResolvedOptions
code-creation,Builtin,3,14125,0x14219a0,12,DatePrototypeToLocaleDateString
code-creation,Builtin,3,14130,0x14219c0,12,DatePrototypeToLocaleString
code-creation,Builtin,3,14152,0x14219e0,12,DatePrototypeToLocaleTimeString
code-creation,Builtin,3,14193,0x1421a00,12,DateTimeFormatConstructor
code-creation,Builtin,3,14202,0x1421a20,12,DateTimeFormatInternalFormat
code-creation,Builtin,3,14206,0x1421a40,12,DateTimeFormatPrototypeFormat
code-creation,Builtin,3,14229,0x1421a60,12,DateTimeFormatPrototypeFormatRange
code-creation,Builtin,3,14271,0x1421a80,12,DateTimeFormatPrototypeFormatRangeToParts
code-creation,Builtin,3,14280,0x1421aa0,12,DateTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,14285,0x1421ac0,12,DateTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,14309,0x1421ae0,12,DateTimeFormatSupportedLocalesOf
code-creation,Builtin,3,14350,0x1421b00,12,IntlGetCanonicalLocales
code-creation,Builtin,3,14359,0x1421b20,12,ListFormatConstructor
code-creation,Builtin,3,14364,0x1421b40,324,ListFormatPrototypeFormat
code-creation,Builtin,3,14369,0x1421ca0,449,ListFormatPrototypeFormatToParts
code-creation,Builtin,3,14391,0x1421e80,12,ListFormatPrototypeResolvedOptions
code-creation,Builtin,3,14436,0x1421ea0,12,ListFormatSupportedLocalesOf
code-creation,Builtin,3,14445,0x1421ec0,12,LocaleConstructor
code-creation,Builtin,3,14449,0x1421ee0,12,LocalePrototypeBaseName
code-creation,Builtin,3,14455,0x1421f00,12,LocalePrototypeCalendar
code-creation,Builtin,3,14476,0x1421f20,12,LocalePrototypeCaseFirst
code-creation,Builtin,3,14518,0x1421f40,12,LocalePrototypeCollation
code-creation,Builtin,3,14527,0x1421f60,12,LocalePrototypeHourCycle
code-creation,Builtin,3,14531,0x1421f80,12,LocalePrototypeLanguage
code-creation,Builtin,3,14554,0x1421fa0,12,LocalePrototypeMaximize
code-creation,Builtin,3,14595,0x1421fc0,12,LocalePrototypeMinimize
code-creation,Builtin,3,14604,0x1421fe0,12,LocalePrototypeNumeric
code-creation,Builtin,3,14608,0x1422000,12,LocalePrototypeNumberingSystem
code-creation,Builtin,3,14636,0x1422020,12,LocalePrototypeRegion
code-creation,Builtin,3,14674,0x1422040,12,LocalePrototypeScript
code-creation,Builtin,3,14689,0x1422060,12,LocalePrototypeToString
code-creation,Builtin,3,14693,0x1422080,12,NumberFormatConstructor
tick,0x7fdbf7227297,14698,0,0x0,6
tick,0x7fdbf7227297,14728,0,0x0,6
code-creation,Builtin,3,14746,0x14220a0,12,NumberFormatInternalFormatNumber
code-creation,Builtin,3,14778,0x14220c0,12,NumberFormatPrototypeFormatNumber
code-creation,Builtin,3,14786,0x14220e0,12,NumberFormatPrototypeFormatToParts
code-creation,Builtin,3,14791,0x1422100,12,NumberFormatPrototypeResolvedOptions
code-creation,Builtin,3,14795,0x1422120,12,NumberFormatSupportedLocalesOf
code-creation,Builtin,3,14800,0x1422140,12,PluralRulesConstructor
code-creation,Builtin,3,14804,0x1422160,12,PluralRulesPrototypeResolvedOptions
code-creation,Builtin,3,14823,0x1422180,12,PluralRulesPrototypeSelect
code-creation,Builtin,3,14849,0x14221a0,12,PluralRulesSupportedLocalesOf
code-creation,Builtin,3,14857,0x14221c0,12,RelativeTimeFormatConstructor
code-creation,Builtin,3,14862,0x14221e0,12,RelativeTimeFormatPrototypeFormat
code-creation,Builtin,3,14866,0x1422200,12,RelativeTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,14871,0x1422220,12,RelativeTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,14875,0x1422240,12,RelativeTimeFormatSupportedLocalesOf
code-creation,Builtin,3,14880,0x1422260,12,SegmenterConstructor
code-creation,Builtin,3,14886,0x1422280,12,SegmenterPrototypeResolvedOptions
code-creation,Builtin,3,14890,0x14222a0,12,SegmenterPrototypeSegment
code-creation,Builtin,3,14895,0x14222c0,12,SegmenterSupportedLocalesOf
code-creation,Builtin,3,14899,0x14222e0,12,SegmentIteratorPrototypeBreakType
code-creation,Builtin,3,14904,0x1422300,12,SegmentIteratorPrototypeFollowing
code-creation,Builtin,3,14908,0x1422320,12,SegmentIteratorPrototypePreceding
code-creation,Builtin,3,14913,0x1422340,12,SegmentIteratorPrototypeIndex
code-creation,Builtin,3,14917,0x1422360,12,SegmentIteratorPrototypeNext
code-creation,Builtin,3,14922,0x1422380,12,StringPrototypeNormalizeIntl
code-creation,Builtin,3,14926,0x14223a0,12,StringPrototypeToLocaleLowerCase
code-creation,Builtin,3,14931,0x14223c0,12,StringPrototypeToLocaleUpperCase
code-creation,Builtin,3,14936,0x14223e0,285,StringPrototypeToLowerCaseIntl
code-creation,Builtin,3,14958,0x1422500,12,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,14966,0x1422520,941,StringToLowerCaseIntl
code-creation,Builtin,3,14970,0x14228e0,12,V8BreakIteratorConstructor
code-creation,Builtin,3,14974,0x1422900,12,V8BreakIteratorInternalAdoptText
code-creation,Builtin,3,14978,0x1422920,12,V8BreakIteratorInternalBreakType
code-creation,Builtin,3,14984,0x1422940,12,V8BreakIteratorInternalCurrent
code-creation,Builtin,3,14989,0x1422960,12,V8BreakIteratorInternalFirst
code-creation,Builtin,3,14994,0x1422980,12,V8BreakIteratorInternalNext
code-creation,Builtin,3,14998,0x14229a0,12,V8BreakIteratorPrototypeAdoptText
code-creation,Builtin,3,15003,0x14229c0,12,V8BreakIteratorPrototypeBreakType
code-creation,Builtin,3,15008,0x14229e0,12,V8BreakIteratorPrototypeCurrent
code-creation,Builtin,3,15030,0x1422a00,12,V8BreakIteratorPrototypeFirst
code-creation,Builtin,3,15038,0x1422a20,12,V8BreakIteratorPrototypeNext
code-creation,Builtin,3,15042,0x1422a40,12,V8BreakIteratorPrototypeResolvedOptions
code-creation,Builtin,3,15047,0x1422a60,12,V8BreakIteratorSupportedLocalesOf
code-creation,BytecodeHandler,1,15171,0x1422a80,32,Wide
code-creation,BytecodeHandler,1,15202,0x1422ac0,32,ExtraWide
code-creation,BytecodeHandler,1,15210,0x1422b00,282,DebugBreakWide
code-creation,BytecodeHandler,1,15215,0x1422c20,282,DebugBreakExtraWide
code-creation,BytecodeHandler,1,15220,0x1422d40,282,DebugBreak0
code-creation,BytecodeHandler,1,15224,0x1422e60,282,DebugBreak1
code-creation,BytecodeHandler,1,15229,0x1422f80,282,DebugBreak2
code-creation,BytecodeHandler,1,15234,0x14230a0,282,DebugBreak3
code-creation,BytecodeHandler,1,15239,0x14231c0,282,DebugBreak4
code-creation,BytecodeHandler,1,15243,0x14232e0,282,DebugBreak5
